ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,survey_date,site_id,region,cal_cope_field,lep_cope_field,chal_a_field,chal_b_field,cal_mot_field,cm_field,cpaf_field,caf_field,cgf_field,lpam_field,lpaf_field,lam_field,laf_field,lgf_field,unid_cope_field,unid_chal_field,chal_scar,mot_scar,pred_scar,hemorrhaging,eroded_gill_plate,grazed_gill_plate,mate_guarding,pinched_belly,comments_fish_health_field,licing_protocol_field,qc_flag,flag_reason
U17183,DE534N2,PI,P1119,NA,NA,84,14,4.5,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,fish,salmoncoast_motiles,NA,NA
U17184,DE534N2,PI,P1119,NA,NA,110,22,12.2,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17185,DE534N2,PI,P1119,NA,NA,84,15,4.5,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17186,DE534N2,PI,P1119,NA,NA,75,12,3.3,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17187,DE534N2,PI,P1119,NA,NA,111,18,9,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17188,DE534N2,PI,P1119,NA,NA,80,13,3.6,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17189,DE534N2,PI,P1119,NA,NA,71,12,3.6,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17190,DE534N2,PI,P1119,NA,NA,88,13,3.3,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,cal left in bucket,salmoncoast_motiles,NA,NA
U17381,DE534N2,CU,P1139,NA,NA,124,24,17.4,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17382,DE534N2,CU,P1139,NA,NA,94,17,5.6,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17383,DE534N2,CU,P1139,NA,NA,95,18,6.8,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17384,DE534N2,CU,P1139,NA,NA,96,16,6.8,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17385,DE534N2,CU,P1139,NA,NA,112,21,12.4,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17386,DE534N2,CU,P1139,NA,NA,94,17,5.2,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17387,DE534N2,CU,P1139,NA,NA,89,15,5.5,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17388,DE534N2,CU,P1139,NA,NA,90,11,5.4,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,anf,salmoncoast_motiles,NA,NA
U17389,DE534N2,CU,P1139,NA,NA,93,18,7.3,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17390,DE534N2,CU,P1139,NA,NA,71,14,3,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17481,DE534N2,CK,P1149,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-06-26,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U17371,DE535N1,PI,P1138,NA,NA,108,18,8.9,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17372,DE535N1,PI,P1138,NA,NA,110,21,10.9,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17373,DE535N1,PI,P1138,NA,NA,109,14,10,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17374,DE535N1,PI,P1138,NA,NA,106,18,9.2,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17375,DE535N1,PI,P1138,NA,NA,91,14,5,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17376,DE535N1,PI,P1138,NA,NA,98,15,6.4,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17377,DE535N1,PI,P1138,NA,NA,103,18,7.2,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17378,DE535N1,PI,P1138,NA,NA,92,16,5.2,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17379,DE535N1,PI,P1138,NA,NA,94,17,5.1,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17380,DE535N1,PI,P1138,NA,NA,98,18,8.8,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17341,DE535N1,CU,P1135,NA,NA,100,15,5.8,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17342,DE535N1,CU,P1135,NA,NA,119,23,13.5,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17343,DE535N1,CU,P1135,NA,NA,106,21,8.4,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17344,DE535N1,CU,P1135,NA,NA,95,16,6,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,fell on sara's super clean rain pants,salmoncoast_motiles,NA,NA
U17345,DE535N1,CU,P1135,NA,NA,89,14,5.6,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17346,DE535N1,CU,P1135,NA,NA,93,17,5.4,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17347,DE535N1,CU,P1135,NA,NA,89,15,3.5,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17348,DE535N1,CU,P1135,NA,NA,101,17,7.4,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17349,DE535N1,CU,P1135,NA,NA,108,20,8.6,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17350,DE535N1,CU,P1135,NA,NA,122,23,14.9,SEMSP,not dissected,NA,NA,2018-06-27,D10,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17071,DE536N1,SO,P1108,11:19:00,11:32:00,125,23,15,SEMSP,not dissected,NA,NA,2018-06-27,D09,DI,5,0,2,3,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17072,DE536N1,SO,P1108,11:33:00,11:42:00,111,22,12.5,SEMSP,not dissected,NA,NA,2018-06-27,D09,DI,5,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_allstages,NA,NA
U17391,DE536N1,CU,P1140,NA,NA,114,22,12.8,SEMSP,not dissected,NA,NA,2018-06-27,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16041,DE537N1,PI,P1005,NA,NA,89,17,4.3,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16042,DE537N1,PI,P1005,NA,NA,93,16,4.8,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16043,DE537N1,PI,P1005,NA,NA,100,18,5.2,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16044,DE537N1,PI,P1005,NA,NA,97,16,4.9,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16045,DE537N1,PI,P1005,NA,NA,92,18,7,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16046,DE537N1,PI,P1005,NA,NA,99,18,6.3,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,1,0,0,1,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16047,DE537N1,PI,P1005,NA,NA,95,17,6,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16048,DE537N1,PI,P1005,NA,NA,90,16,3.1,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16049,DE537N1,PI,P1005,NA,NA,83,14,4.6,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16050,DE537N1,PI,P1005,NA,NA,95,19,4,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,0,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16391,DE537N1,CU,P1040,NA,NA,117,21,19,SEMSP,not dissected,NA,NA,2018-07-03,D09,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U16901,JE426N1,SO,P1091,08:55:00,09:10:00,154,29,28,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,5,1,12,5,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,1,0,0,0,0,"Lesion(VS, FL), Bird, Fish, CP, one chalb on scale in the bag (accounted for), LC also in bag.",salmoncoast_allstages,NA,NA
U17551,JE426N1,PI,P1156,NA,NA,117,19,12.6,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17552,JE426N1,PI,P1156,NA,NA,120,23,15.2,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion FL,salmoncoast_motiles,NA,NA
U17553,JE426N1,PI,P1156,NA,NA,109,19,8.8,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17554,JE426N1,PI,P1156,NA,NA,112,20,10.2,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,2,2,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion FL,salmoncoast_motiles,NA,NA
U17555,JE426N1,PI,P1156,NA,NA,114,19,11.9,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,bird,salmoncoast_motiles,NA,NA
U17556,JE426N1,PI,P1156,NA,NA,108,19,9.1,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17557,JE426N1,PI,P1156,NA,NA,118,21,13.7,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17558,JE426N1,PI,P1156,NA,NA,102,18,8.1,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,2,1,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17559,JE426N1,PI,P1156,NA,NA,110,18,10.1,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,"ANF, Lesion VS,",salmoncoast_motiles,NA,NA
U17560,JE426N1,PI,P1156,NA,NA,125,23,17.6,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17631,JE426N1,CU,P1164,NA,NA,114,20,11.8,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17632,JE426N1,CU,P1164,NA,NA,120,24,14.7,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Lesion FL,salmoncoast_motiles,NA,NA
U17633,JE426N1,CU,P1164,NA,NA,115,21,12.9,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,3,1,0,2,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17634,JE426N1,CU,P1164,NA,NA,106,18,10.9,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,3,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17635,JE426N1,CU,P1164,NA,NA,101,18,9.1,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17636,JE426N1,CU,P1164,NA,NA,108,21,10.6,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17637,JE426N1,CU,P1164,NA,NA,129,24,18,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,1,1,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,fish,salmoncoast_motiles,NA,NA
U17638,JE426N1,CU,P1164,NA,NA,109,19,9.7,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,NA,NA,1,0,1,1,0,0,0,0,"bird, Vent, Lesion on head",salmoncoast_motiles,NA,NA
U17639,JE426N1,CU,P1164,NA,NA,113,20,11.6,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17640,JE426N1,CU,P1164,NA,NA,105,19,9.1,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17641,JE426N1,HE,P1165,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-07-03,J03,JS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U17491,DE538N2,PI,P1150,NA,NA,94,16,6.8,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17492,DE538N2,PI,P1150,NA,NA,87,15,5,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17493,DE538N2,PI,P1150,NA,NA,82,14,5.2,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17494,DE538N2,PI,P1150,NA,NA,73,13,2.7,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,H:vent,salmoncoast_motiles,NA,NA
U17495,DE538N2,PI,P1150,NA,NA,85,14,4.3,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,2,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17496,DE538N2,PI,P1150,NA,NA,82,15,4.6,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17011,DE538N2,CU,P1102,NA,NA,97,18,8.5,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17431,DE538N2,HE,P1144,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16311,DE538N2,CK,P1032,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U16312,DE538N2,CK,P1032,NA,NA,NA,NA,NA,SEMSP,not dissected,NA,NA,2018-07-04,D27,DI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
U17681,JE427N1,PI,P1169,NA,NA,107,17,8.4,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17682,JE427N1,PI,P1169,NA,NA,108,17,10.5,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17683,JE427N1,PI,P1169,NA,NA,101,16,9,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17684,JE427N1,PI,P1169,NA,NA,109,21,11.2,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17685,JE427N1,PI,P1169,NA,NA,111,19,10.4,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,2,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17686,JE427N1,PI,P1169,NA,NA,94,16,6.8,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17687,JE427N1,PI,P1169,NA,NA,106,17,9.8,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,ANF,salmoncoast_motiles,NA,NA
U17688,JE427N1,PI,P1169,NA,NA,95,17,7.4,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17689,JE427N1,PI,P1169,NA,NA,105,16,8.8,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,1,0,0,1,3,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,Flank,salmoncoast_motiles,NA,NA
U17690,JE427N1,PI,P1169,NA,NA,92,16,7.4,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17561,JE427N1,CU,P1157,NA,NA,109,21,11.2,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17562,JE427N1,CU,P1157,NA,NA,93,17,7.6,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17563,JE427N1,CU,P1157,NA,NA,129,26,20.1,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,1,0,0,1,1,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,Split CDF,salmoncoast_motiles,NA,NA
U17564,JE427N1,CU,P1157,NA,NA,99,18,6.6,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
U17565,JE427N1,CU,P1157,NA,NA,119,21,12.8,SEMSP,not dissected,NA,NA,2018-07-04,J09,JS,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,NA,salmoncoast_motiles,NA,NA
