"date.processed
",universal.fish.number,date,site.id,species,number,cwt,adipose,weight(g),standard.length(mm),fork.length(mm),cm,cpaf,caf,gc,gl,laf,palf,palm,lam,ucal,ulep,rna.tray.id,rna.tray.row,rna.tray.column,fa.box,fa.well,isotope.box,isotope.well,dna.box,dna.well,stomach.tray,otololith.box,otolith.well,scale.book,scale.location,carcass.bag,initials.of.dissector,mins.to.process,PHOTO.NUMBER,"comments:processing(thawed.sampled,etc)",comments:sample(condition.of.fish.and.tissues),qc.data
2016-06-09,1791,16-06-14,D09,SO,12,none,none,9,,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Enumerated for sea lice only,,BJ
2016-10-18,2214,16-06-02,D11,SO,18,none,none,8.2,,99,0,1,0,0,0,0,0,0,0,0,0,25,G,1,SO35,12,SO41,12,NA,NA,93,SO28,14,63,1,17,BMM,,,,,BJ
2016-10-18,2215,16-06-18,J03,SO,6,none,none,11.6,,102,0,0,0,0,0,0,0,0,0,0,0,25,F,1,SO35,14,SO41,14,NA,NA,93,SO28,16,63,2,17,BMM,,,,,BJ
2016-10-18,2216,16-06-18,J03,SO,2,none,none,13.5,,114,0,0,0,0,0,0,0,0,0,0,0,25,E,1,SO35,16,SO41,16,NA,NA,93,SO28,18,63,3,17,BMM,,,,,BJ
2016-10-18,2217,16-06-18,J03,SO,4,none,none,13.6,,109,0,0,0,0,0,0,0,0,0,0,0,25,D,1,SO35,18,SO41,18,NA,NA,93,SO28,20,63,4,17,BMM,,,,,BJ
2016-10-18,2218,16-06-18,J03,SO,3,none,none,9.7,,101,0,0,0,0,0,0,0,0,0,0,0,25,C,1,SO35,20,SO41,20,NA,NA,93,SO28,21,63,5,17,BMM,,,,,BJ
2016-10-18,2219,16-06-18,J03,SO,5,none,none,12.7,,108,0,0,0,0,0,0,0,0,0,0,0,25,B,1,SO35,21,SO41,21,NA,NA,93,SO28,23,63,6,17,BMM,,,,,BJ
2016-10-18,2220,16-06-18,J03,SO,1,none,none,12.4,,111,0,0,0,0,0,0,0,0,0,0,0,25,A,1,SO35,23,SO41,23,NA,NA,93,SO28,25,63,7,17,BMM,,,,,BJ
2016-10-18,2241,16-06-24,D04,SO,3,none,none,21.1,,127,0,0,0,0,0,0,0,0,0,0,0,25,H,3,SO35,25,SO41,25,NA,NA,93,SO28,27,61,8,17,BMM,,,,,BJ
2016-10-18,2242,16-06-24,D04,SO,9,none,none,21.6,,123,0,0,0,0,0,0,0,0,0,0,0,25,G,3,SO35,27,SO41,27,NA,NA,93,SO28,29,61,9,17,BMM,,,,,BJ
2016-10-18,2243,16-06-24,D04,SO,5,none,none,18.6,,122,0,0,0,0,0,0,0,0,0,0,0,25,F,3,SO35,29,SO41,29,NA,NA,93,SO28,32,61,10,17,BMM,,,,,BJ
2016-10-18,2244,16-06-24,D04,SO,4,none,none,13.3,,115,0,0,0,0,0,0,0,0,0,0,0,25,E,3,SO35,32,SO41,32,NA,NA,93,SO28,34,61,11,17,BMM,,,,,BJ
2016-10-18,2245,16-06-24,D04,SO,6,none,none,14.7,,114,0,0,0,0,0,0,0,0,0,0,0,25,D,3,SO35,34,SO41,34,NA,NA,93,SO28,36,61,12,17,BMM,,,,,BJ
2016-10-19,2183,16-06-04,J03,SO,25,none,none,8.3,,89,1,0,0,0,0,0,0,0,0,0,0,24,F,12,SO34,8,SO40,38,NA,NA,90,SO27,53,60,37,17,CVJ,,,Brain fell into gill vial.,Large lesion on tail.,BMM
2016-10-19,2184,16-06-04,J03,SO,27,none,none,9,,98,0,0,0,1,0,0,0,1,0,0,0,24,E,12,SO34,10,SO40,40,NA,NA,90,SO27,55,60,38,17,CVJ,,,,,BMM
2016-10-19,2185,16-06-04,J03,SO,24,none,none,7.7,,90,0,0,1,0,0,0,0,0,0,0,0,24,D,12,SO34,11,SO40,41,NA,NA,90,SO27,57,60,39,17,CVJ,,,,,BMM
2016-10-19,2186,16-06-04,J03,SO,29,none,none,7,,92,1,0,2,0,0,0,0,0,0,0,0,24,C,12,SO34,13,SO40,43,NA,NA,90,SO27,59,60,40,17,CVJ,,,,Flabellifera spp found in bag with salmon.,BMM
2016-10-19,2187,16-06-04,J03,SO,26,none,none,NA,,89,0,0,0,0,0,0,0,0,0,0,0,24,B,12,SO34,15,SO40,45,NA,NA,90,SO27,62,60,41,17,CVJ,,,Forgot to record weight.,,BMM
2016-10-19,2188,16-06-04,J03,SO,19,none,none,8,,97,0,0,0,0,0,0,0,0,0,0,0,24,A,12,SO34,17,SO40,47,NA,NA,90,SO24,64,60,42,17,CVJ,,,,,BMM
2016-10-19,2189,16-06-04,J03,SO,28,none,none,7,,87,0,0,0,0,0,0,0,0,0,0,0,25,H,5,SO34,19,SO40,49,NA,NA,90,SO24,66,60,43,17,CVJ,,,,,BMM
2016-10-19,2246,16-06-24,D04,SO,8,none,none,20.9,,126,0,0,0,0,0,0,0,0,0,0,0,25,C,3,SO35,36,SO41,36,NA,NA,93,SO28,38,63,13,17,BMM,,,,,CVJ
2016-10-19,2247,16-06-24,D04,SO,1,none,none,19.1,,124,0,0,0,0,0,0,0,0,0,0,0,25,B,3,SO35,38,SO41,38,NA,NA,93,SO28,40,63,14,17,BMM,,,,,CVJ
2016-10-19,2248,16-06-24,D04,SO,7,none,none,14.2,,116,0,0,0,0,0,0,0,0,0,0,0,25,A,3,SO35,40,SO41,40,NA,NA,93,SO28,41,63,15,17,BMM,,,Length estimated,,CVJ
2016-10-19,2249,16-06-24,D04,SO,2,none,none,13.3,,109,0,0,0,0,0,0,0,0,0,0,0,25,H,4,SO35,41,SO41,41,NA,NA,93,SO28,43,63,16,17,BMM,,,,,CVJ
2016-10-19,2250,16-07-06,D27,SO,19,none,none,15.7,,117,0,0,0,0,0,0,0,0,0,0,0,25,G,4,SO35,43,SO41,43,NA,NA,93,SO28,45,63,17,17,BMM,,,,,CVJ
2016-10-19,2251,16-06-25,J07,SO,20,none,none,13.2,,114,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,45,SO41,45,NA,NA,93,SO28,47,63,18,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA. Length estimated",,CVJ
2016-10-19,2252,16-06-25,J07,SO,13,none,none,16.9,,121,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,47,SO41,47,NA,NA,93,SO28,49,63,19,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-19,2253,16-06-25,J07,SO,16,none,none,22.7,,127,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,49,SO41,49,NA,NA,93,SO28,52,63,20,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-19,2254,16-06-25,J07,SO,19,none,none,21.3,,128,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,52,SO41,52,NA,NA,93,SO28,54,63,21,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-19,2255,16-06-25,J07,SO,14,none,none,21.3,,131,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,54,SO41,54,NA,NA,93,SO28,56,63,22,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-20,2190,16-06-02,J10,SO,16,none,none,9.5,,102,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2291,16-06-02,J10,SO,13,none,none,9,,103,0,1,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2292,16-06-02,J10,SO,14,none,none,10.2,,105,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2293,16-06-02,J10,SO,15,none,none,8.3,,102,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2294,16-06-02,J10,SO,19,none,none,14.2,,119,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2295,16-06-02,J10,SO,20,none,none,7.6,,97,0,0,1,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2296,16-06-02,J10,SO,18,none,none,9.1,,101,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2297,16-06-02,J10,SO,17,none,none,9.4,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2298,16-06-02,J10,SO,2,none,none,8,,99,1,,1,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2299,16-06-02,J10,SO,8,none,none,7.6,,107,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-20,2271,16-06-30,D11,SO,14,none,none,13.3,,114,0,0,0,0,0,0,0,0,0,0,0,25,G,5,SO34,22,SO40,52,NA,NA,90,SO27,68,60,44,17,CVJ,,,,,BMM
2016-10-21,2305,16-06-23,J10,SO,21,none,none,13.4,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2306,16-06-23,J10,SO,16,none,none,11.1,,100,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2307,16-06-23,J10,SO,15,none,none,7,,92,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2308,16-06-23,J10,SO,18,none,none,10.1,,101,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2309,16-06-23,J10,SO,17,none,none,8.7,,96,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2310,16-06-23,J10,SO,14,none,none,8.6,,92,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2311,16-06-23,J10,SO,12,none,none,8.2,,92,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2312,16-06-23,J10,SO,11,none,none,10.6,,102,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2313,16-06-23,J10,SO,19,none,none,10.7,,106,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2314,16-06-23,J10,SO,13,none,none,14.1,,115,0,0,0,0,0,0,0,0,1,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2315,16-06-04,J06,SO,25,none,none,7.5,,93,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2316,16-06-04,J06,SO,30,none,none,8.2,,96,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2317,16-06-04,J06,SO,21,none,none,8.5,,97,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2318,16-06-04,J06,SO,25,none,none,6.3,,89,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2319,16-06-04,J06,SO,29,none,none,9.1,,97,0,1,0,0,0,0,0,0,1,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2320,16-06-04,J06,SO,23,none,none,7.1,,91,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2321,16-06-04,J06,SO,28,none,none,8.6,,98,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2322,16-06-04,J06,SO,27,none,none,10,,104,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2323,16-06-04,J06,SO,22,none,none,6.8,,91,1,1,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2324,16-06-04,J06,SO,26,none,none,7.6,,95,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BMM,,,,,CVJ
2016-10-21,2401,16-06-11,J07,SO,24,none,none,7.8,,97,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2402,16-06-11,J07,SO,30,none,none,9,,92,0,1,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2403,16-06-11,J07,SO,28,none,none,21.2,,120,0,1,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only. Fork length estimated,,BMM
2016-10-21,2404,16-06-11,J07,SO,21,none,none,11.1,,107,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2405,16-06-11,J07,SO,26,none,none,8,,96,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2406,16-06-11,J07,SO,27,none,none,10,,105,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2407,16-06-11,J07,SO,25,none,none,10.1,,107,1,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2408,16-06-11,J07,SO,29,none,none,11.5,,106,0,1,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2409,16-06-11,J07,SO,22,none,none,11.1,,106,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only. Fork length estimated,,BMM
2016-10-21,2410,16-06-11,J07,SO,23,none,none,12.5,,112,0,0,0,0,0,0,0,0,0,0,0,NA,NA,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CVJ,,,Sea lice enumeration only,,BMM
2016-10-21,2272,16-06-30,D11,SO,15,none,none,17,,118,0,0,0,0,0,0,0,0,0,0,0,25,F,5,SO34,24,SO40,54,NA,NA,90,SO27,70,60,45,17,CVJ,,,,,BMM
2016-10-21,2273,16-06-30,D11,SO,17,none,none,16.7,,119,0,0,0,0,0,0,0,0,0,0,0,25,E,5,SO34,26,SO40,56,NA,NA,90,SO27,71,60,46,17,CVJ,,,,,BMM
2016-10-21,2274,16-06-30,D11,SO,12,none,none,15.3,,118,0,0,0,1,0,0,0,0,0,0,0,25,D,5,SO34,28,SO40,58,NA,NA,90,SO27,73,60,47,17,CVJ,,,,Dropped gill on bench.,BMM
2016-10-21,2275,16-06-30,D11,SO,19,none,none,11.3,,104,0,0,0,0,0,0,0,0,0,0,0,25,C,5,SO34,30,SO40,60,NA,NA,90,SO27,75,60,48,17,CVJ,,,Fork lenth estimated,,BMM
2016-10-21,2276,16-06-30,D11,SO,16,none,none,13.2,,111,0,0,0,0,0,0,0,0,0,0,0,25,B,5,SO34,31,SO40,61,NA,NA,90,SO27,77,60,49,17,CVJ,,,,,BMM
2016-10-21,2277,16-06-30,D11,SO,13,none,none,10.3,,104,0,0,0,0,0,0,0,0,0,0,0,25,A,5,SO34,33,SO40,63,NA,NA,95,SO27,79,60,50,17,CVJ,,,,Lesions on side. Picture taken.,BMM
2016-10-21,2278,16-06-30,D11,SO,11,none,none,15.8,,117,0,0,0,0,0,0,0,0,0,0,0,25,H,7,SO34,35,SO40,65,NA,NA,95,SO27,82,60,1,17,CVJ,,,,,BMM
2016-10-21,2279,16-06-30,D11,SO,18,none,none,10.1,,100,0,0,0,0,0,0,0,0,0,0,0,25,G,7,SO34,37,SO40,67,NA,NA,95,SO27,84,60,2,17,CVJ,,,,,BMM
2016-10-21,2280,16-06-30,D11,SO,20,none,none,12.5,,110,0,0,0,0,0,0,0,0,0,0,0,25,F,7,SO34,39,SO40,69,NA,NA,95,SO27,86,60,3,17,CVJ,,,,,BMM
2016-10-21,2256,16-06-25,J07,SO,12,none,none,17.8,,123,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,56,SO41,56,NA,NA,94,SO28,58,63,23,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-21,2257,16-06-25,J07,SO,18,none,none,27.4,,137,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,58,SO41,58,NA,NA,94,SO28,60,63,24,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-21,2258,16-06-25,J07,SO,17,none,none,19.2,,125,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,60,SO41,60,NA,NA,94,SO28,61,63,25,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-21,2259,16-06-25,J07,SO,15,none,none,20.6,,127,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,61,SO41,61,NA,NA,94,SO28,63,63,26,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-21,2260,16-06-25,J07,SO,11,none,none,15.9,,117,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,SO35,63,SO41,63,NA,NA,94,SO28,65,63,27,17,BMM,,,"Fish thawed in field. Not suitable for RNA, stable isotope, or FA",,CVJ
2016-10-22,2415,16-06-03,J07,SO,13,none,none,7.9,,96,0,1,0,0,0,0,0,0,0,0,0,25,H,9,SO34,51,SO40,8,NA,NA,95,SO27,97,64,9,18,CVJ,,,,,BMM
2016-10-22,2300,16-06-03,J07,SO,11,none,none,9.2,,101,0,1,0,0,0,0,0,0,0,1,0,25,E,7,SO34,42,SO40,72,NA,NA,95,SO27,88,64,4,18,CVJ,,,First use of plastic forcepts for otolith extraction.,,BMM
2016-10-22,2411,16-06-03,J07,SO,17,none,none,9.2,,97,0,0,0,0,0,0,0,0,0,0,0,25,D,7,SO34,44,SO40,74,NA,NA,95,SO27,90,64,5,18,CVJ,,,,,BMM
2016-10-22,2412,16-06-03,J07,SO,16,none,none,13.8,,111,0,0,0,0,0,0,0,0,0,0,0,25,C,7,SO34,46,SO40,76,NA,NA,95,SO27,91,64,6,18,CVJ,,,Kidney vial contaminated with the spleen/ Only one otolith found. Had to use metal forcepts for this otolith extraction.,,BMM
2016-10-22,2413,16-06-03,J07,SO,18,none,none,9.2,,98,0,0,0,0,0,0,0,0,0,0,0,25,B,7,SO34,48,SO40,78,NA,NA,95,SO27,93,64,7,18,CVJ,,,,,BMM
2016-10-22,2414,16-06-03,J07,SO,12,none,none,9.4,,102,0,0,0,0,0,0,0,0,0,0,0,25,A,7,SO34,50,SO40,80,NA,NA,95,SO27,95,64,8,18,CVJ,,,,,BMM
2016-10-22,2416,16-06-03,J07,SO,20,none,none,10.7,,106,0,0,0,0,0,0,0,0,0,0,0,25,G,9,SO34,53,SO40,83,NA,NA,95,SO27,99,64,10,18,CVJ,,,,,BMM
2016-10-22,2417,16-06-03,J07,SO,14,none,none,7.2,,90,0,0,0,1,0,0,0,1,0,0,0,25,F,9,SO34,55,SO40,85,NA,NA,95,SO29,1,64,11,18,CVJ,,,,,BMM
2016-10-22,2301,16-05-21,J06,SO,27,none,none,5.2,,85,0,1,0,0,0,0,0,0,0,0,0,25,D,6,SO35,65,SO41,65,NA,NA,94,SO28,67,63,28,17,BMM,,,length estimated,,CVJ
2016-10-22,2302,16-05-21,J06,SO,29,none,none,7.9,,96,0,0,0,0,0,0,0,0,0,0,0,25,C,6,SO35,67,SO41,67,NA,NA,94,SO28,69,63,29,18,BMM,,,length estimated,,CVJ
2016-10-22,2303,16-05-21,J06,SO,28,none,none,8.2,,97,0,1,0,0,0,0,0,0,0,0,0,25,B,6,SO35,69,SO41,69,NA,NA,94,SO28,72,63,30,18,BMM,,,,,CVJ
2016-10-22,2304,16-05-21,J06,SO,23,none,none,7.2,,95,1,0,0,0,0,0,0,0,0,0,0,25,A,6,SO35,72,SO41,72,NA,NA,94,SO28,74,63,31,18,BMM,,,,,CVJ
2016-10-22,2325,16-05-21,J06,SO,25,none,none,7.6,,96,0,0,0,0,0,0,0,0,0,0,0,25,H,8,SO35,74,SO41,74,NA,NA,94,SO28,76,63,32,18,BMM,,,,,CVJ
2016-10-22,2326,16-05-21,J06,SO,24,none,none,5.1,,84,0,0,0,0,0,0,0,0,0,0,0,25,G,8,SO35,76,SO41,76,NA,NA,94,SO28,78,63,33,18,BMM,,,length estimated,,CVJ
2016-10-22,2327,16-05-21,J06,SO,30,none,none,8.9,,100,0,0,0,0,0,0,0,0,0,0,0,25,F,8,SO35,78,SO41,78,NA,NA,94,SO28,80,63,34,18,BMM,,,,,CVJ
2016-10-22,2328,16-05-21,J06,SO,26,none,none,8.2,,94,0,0,0,0,0,0,0,0,0,0,0,25,E,8,SO35,80,SO41,80,NA,NA,94,SO28,81,63,35,18,BMM,,,length estimated,,CVJ
2016-10-22,2329,16-05-28,J03,SO,30,none,none,8.2,,95,0,0,0,0,0,0,0,0,0,0,0,25,D,8,SO35,81,SO41,81,NA,NA,94,SO28,83,63,36,18,BMM,,,,,CVJ
2016-10-22,2330,16-05-28,J03,SO,24,none,none,8.8,,99,1,0,0,0,0,0,0,0,0,0,0,25,C,8,SO35,83,SO41,83,NA,NA,94,SO28,85,63,37,18,BMM,,,,,CVJ
2016-10-22,2331,16-05-28,J03,SO,25,none,none,7.8,,99,0,0,0,0,0,0,0,0,0,0,0,25,B,8,SO35,85,SO41,85,NA,NA,94,SO28,87,63,38,18,BMM,,,,,CVJ
2016-10-22,2332,16-05-28,J03,SO,23,none,none,8.8,,97,0,0,0,0,0,0,0,0,0,0,0,25,A,8,SO35,87,SO41,87,NA,NA,94,SO28,89,63,39,18,BMM,,,,,CVJ
2016-10-23,2418,16-06-03,J07,SO,21,none,none,11.8,,111,0,0,0,0,0,0,0,0,0,0,0,25,E,9,SO34,57,SO40,87,NA,NA,95,SO29,3,64,12,18,CVJ,,,,,BMM
2016-10-23,2419,16-06-03,J07,SO,15,none,none,8,,95,0,0,0,0,0,0,0,0,0,0,0,25,D,9,SO34,59,SO40,89,NA,NA,95,SO29,5,64,13,18,CVJ,,,Fork lenth estimated.,,BMM
2016-10-23,2420,16-06-01,D27,SO,25,none,none,7.4,,95,0,1,0,0,0,0,0,0,0,0,0,25,C,9,SO34,62,SO40,91,NA,NA,95,SO29,7,64,14,18,CVJ,,,,,BMM
2016-10-23,2421,16-06-01,D27,SO,23,none,none,9.2,,102,0,1,1,0,0,0,0,0,0,0,0,25,B,9,SO34,64,SO40,93,NA,NA,95,SO29,9,64,15,18,CVJ,,,,,BMM
2016-10-23,2422,16-06-01,D27,SO,24,none,none,6.8,,89,0,0,0,0,0,0,0,0,0,0,0,25,A,9,SO34,66,SO40,95,NA,NA,95,SO29,12,64,16,18,CVJ,,,,,BJ
2016-10-23,2333,16-05-28,J03,SO,21,none,none,11.1,,106,0,0,0,0,0,0,1,0,0,0,0,25,H,10,SO35,89,SO41,89,NA,NA,94,SO28,92,63,40,18,BMM,,,,,CVJ
2016-10-23,2334,16-05-28,J03,SO,27,none,none,8.5,,93,0,1,0,0,0,0,0,0,0,0,0,25,G,10,SO35,92,SO41,92,NA,NA,94,SO28,94,63,41,18,BMM,,,,,CVJ
2016-10-23,2335,16-05-28,J03,SO,22,none,none,8.2,,92,0,0,0,0,0,0,0,0,0,0,0,25,F,10,SO35,94,SO41,94,NA,NA,94,SO28,96,63,42,18,BMM,,,,,CVJ
2016-10-23,2336,16-05-28,J03,SO,26,none,none,8.5,,96,0,0,0,0,0,0,0,0,0,0,0,25,E,10,SO35,96,SO41,96,NA,NA,94,SO28,98,63,43,18,BMM,,,Fork lenth estimated.,,CVJ
2016-10-23,2337,16-05-28,J03,SO,28,none,none,8.3,,98,1,0,0,0,0,0,0,0,0,0,0,25,D,10,SO35,98,SO41,98,NA,NA,94,SO28,100,63,44,18,BMM,,,,,CVJ
2016-10-23,2338,16-05-28,J03,SO,29,none,none,9.6,,97,0,0,0,0,0,0,0,0,0,0,0,25,C,10,SO35,100,SO41,100,NA,NA,94,SO30,1,63,45,18,BMM,,,,,CVJ
2016-10-23,2339,16-06-23,D24,SO,13,none,none,17.7,,120,0,0,0,0,0,0,0,0,0,0,0,25,B,10,SO36,1,SO42,1,NA,NA,94,SO30,3,63,46,18,BMM,,,,,CVJ
2016-10-23,2340,16-06-23,D24,SO,14,none,none,16.9,115,120,0,0,0,0,0,0,0,0,0,0,0,25,A,10,SO36,3,SO42,3,NA,NA,94,SO30,5,63,47,18,BMM,,,,,CVJ
